_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
69b547f107de1f89d642cea1,Asia,High School,Y,N,852,1953,West,19115.69,Year,Y,Denied
69b53d26c888b9976435549e,Asia,Bachelor's,N,N,4976,2000,West,146655.47,Year,Y,Denied
69b547f107de1f89d642b376,North America,Master's,N,N,372,2010,Northeast,41360.33,Year,Y,Denied
69b53d27c888b99764357433,Asia,Bachelor's,N,N,1448,1992,Northeast,63937.42,Year,Y,Denied
69b547f107de1f89d642c1c8,Africa,Master's,Y,N,851,2008,South,20239.6,Year,Y,Certified
69b53d26c888b99764353828,Asia,Master's,N,N,443,2008,Midwest,129462.04,Year,Y,Certified
69b53d26c888b9976435524d,Asia,High School,N,Y,1791,1997,Northeast,102957.55,Year,Y,Denied
69b53d27c888b997643563a4,Asia,Bachelor's,Y,N,1887,2002,South,35372.55,Year,Y,Certified
69b547f107de1f89d6430669,North America,Bachelor's,Y,N,1398,1996,West,25181.4,Year,Y,Certified
69b53d26c888b99764353a19,North America,Doctorate,Y,N,2825,1999,Northeast,137969.16,Year,Y,Certified
69b547f107de1f89d642c398,Asia,Master's,N,Y,86138,2010,Northeast,148413.54,Year,Y,Certified
69b53d27c888b99764356a33,Asia,Bachelor's,N,N,784,1966,South,187499.99,Year,Y,Certified
69b53d26c888b99764354f46,North America,Master's,N,N,3682,1999,West,126.4943,Hour,Y,Denied
69b547f107de1f89d642d461,Asia,Master's,Y,N,20687,1944,Midwest,35988.02,Year,N,Certified
69b547f107de1f89d642d824,Europe,Bachelor's,Y,N,3216,2004,Northeast,33594.65,Year,Y,Certified
69b53d26c888b99764352e66,Asia,Bachelor's,Y,N,1391,2007,Midwest,115137.67,Year,Y,Certified
69b53d26c888b99764355db4,Europe,Doctorate,N,N,2276,2012,West,77641.13,Year,Y,Certified
69b53d26c888b997643550b4,Asia,Bachelor's,Y,N,879,1961,South,68421.06,Year,Y,Certified
69b53d26c888b99764351e78,Asia,Master's,Y,N,1127,1922,South,923.65,Year,Y,Certified
69b53d26c888b9976435402f,Europe,Doctorate,Y,N,2687,1998,Northeast,27874.08,Year,Y,Certified
69b53d26c888b9976435544d,Asia,High School,Y,N,3636,2006,South,60353.92,Year,Y,Certified
69b547f107de1f89d642e1a5,Asia,Bachelor's,Y,N,2713,1885,Midwest,106658.67,Year,Y,Certified
69b547f107de1f89d642aef0,Asia,Master's,N,Y,197,1995,West,96547.32,Year,Y,Denied
69b547f107de1f89d642edd0,Europe,Doctorate,Y,N,718,1911,South,20698.19,Year,Y,Certified
69b53d26c888b99764353323,Asia,Bachelor's,N,N,74,1951,Northeast,139144.05,Year,Y,Certified
69b547f107de1f89d642e4ae,Asia,Bachelor's,Y,N,3303,2000,Northeast,36102.16,Year,Y,Certified
69b53d27c888b9976435772f,Europe,Bachelor's,Y,N,1820,2005,Northeast,96585.74,Year,Y,Certified
69b53d27c888b99764357295,South America,Bachelor's,Y,N,269,1914,Midwest,243190.47,Year,Y,Certified
69b547f107de1f89d642f4b0,Asia,Master's,Y,N,1097,2008,South,26263.11,Year,Y,Certified
69b53d27c888b99764357971,Asia,Bachelor's,Y,N,2421,2007,Northeast,22845.56,Year,Y,Certified
69b547f107de1f89d642f55c,Europe,Bachelor's,Y,N,2385,2010,West,42522.66,Year,Y,Certified
69b547f107de1f89d642e3ec,Asia,Bachelor's,Y,N,2182,1988,Northeast,137274.58,Year,Y,Certified
69b53d26c888b99764355e22,Asia,Bachelor's,Y,N,4627,2001,South,16184.46,Year,Y,Denied
69b547f107de1f89d642b870,Asia,Master's,Y,N,2270,2004,West,68398.47,Year,Y,Certified
69b53d26c888b99764352ecf,Asia,Bachelor's,Y,N,1368,1909,South,125574.83,Year,Y,Certified
69b547f107de1f89d6430546,Asia,Master's,Y,Y,1386,2001,South,196858.6,Year,Y,Certified
69b53d26c888b9976435476f,Asia,Master's,Y,N,398,1995,South,917.2992,Hour,Y,Certified
69b53d27c888b99764356f49,Asia,Doctorate,Y,N,3071,2001,Northeast,80283.7,Year,N,Certified
69b53d27c888b9976435677f,Europe,Bachelor's,N,N,1011,1984,Northeast,38753.71,Year,Y,Denied
69b547f107de1f89d643023d,Asia,Master's,Y,N,1816,2013,Midwest,12737.26,Year,Y,Certified
69b53d27c888b997643567a6,Asia,Bachelor's,N,N,4225,2005,Northeast,131.74,Hour,Y,Certified
69b547f107de1f89d642f49b,North America,Master's,Y,N,2702,2011,West,77058.55,Year,N,Certified
69b547f107de1f89d642b5f6,Asia,Master's,N,Y,1714,1988,South,82622.73,Year,N,Denied
69b547f107de1f89d642e84d,Asia,Bachelor's,N,N,1603,2002,Northeast,419.8784,Hour,Y,Denied
69b53d27c888b99764357272,Asia,High School,Y,N,795,2006,South,25351.14,Year,Y,Certified
69b53d26c888b99764353a00,Asia,Bachelor's,N,N,2078,2007,West,90002.57,Year,Y,Certified
69b53d26c888b99764351b4e,North America,Master's,Y,N,2813,2007,South,32867.29,Year,Y,Certified
69b53d26c888b99764355e49,Asia,Master's,N,N,1627,1997,South,847.0505,Hour,Y,Denied
69b547f107de1f89d642ffb9,Asia,Master's,N,N,816,1993,South,168100.14,Year,Y,Denied
69b53d26c888b99764354254,Asia,Bachelor's,Y,N,2064,1847,South,189.0481,Hour,Y,Denied
69b547f107de1f89d643075d,Europe,Master's,Y,Y,413,1997,West,8263.47,Year,Y,Certified
69b547f107de1f89d642cbb4,Asia,Bachelor's,N,N,844,1987,Northeast,123238.17,Year,Y,Certified
69b547f107de1f89d642a5d8,Asia,Master's,N,Y,46,1948,West,92218.76,Year,Y,Denied
69b53d26c888b9976435572e,Asia,Bachelor's,Y,N,1454,2013,South,87260.69,Year,Y,Denied
69b547f107de1f89d642f527,Europe,Bachelor's,Y,N,449,1998,South,117414.03,Year,Y,Certified
69b53d27c888b9976435741a,Europe,Bachelor's,Y,N,630,1867,Northeast,139191.66,Year,Y,Certified
69b547f107de1f89d642a709,Europe,High School,Y,Y,69947,1995,Northeast,127242.79,Year,Y,Denied
69b547f107de1f89d642fa21,Asia,High School,N,N,3628,2011,Midwest,9024.76,Year,Y,Certified
69b547f107de1f89d642bb19,Asia,Bachelor's,Y,N,2433,2008,South,62324.24,Year,Y,Denied
69b53d26c888b99764351ed4,Asia,Master's,N,N,2067,2010,West,18833.11,Year,Y,Denied
69b547f107de1f89d642f54a,Asia,Doctorate,Y,N,795,1994,West,5187.9,Year,Y,Certified
69b547f107de1f89d642a781,Asia,Master's,Y,N,3641,2001,West,37505.26,Year,Y,Certified
69b53d26c888b99764351d1b,Asia,Bachelor's,N,N,752,1970,Northeast,102037.58,Year,Y,Denied
69b53d26c888b997643521d2,Asia,Master's,N,N,2749,2004,Midwest,52124.24,Year,Y,Denied
69b53d26c888b997643547b2,Asia,High School,Y,N,5403,2001,Midwest,129684.53,Year,Y,Denied
69b53d26c888b9976435262d,Asia,Bachelor's,N,N,5255,1936,Northeast,129812.63,Year,Y,Denied
69b53d26c888b997643523b3,Europe,Bachelor's,Y,N,913,2004,South,23515.82,Year,Y,Denied
69b53d26c888b99764354bd7,Asia,Master's,Y,N,1134,2006,Midwest,27782.45,Year,Y,Certified
69b547f107de1f89d642b40e,Asia,High School,N,N,1530,2000,South,69910.57,Year,Y,Denied
69b547f107de1f89d642c49b,Europe,Master's,N,N,9525,2010,South,159428.71,Year,Y,Certified
69b53d27c888b99764356778,Europe,Doctorate,Y,N,3887,1998,Northeast,79170.14,Year,Y,Certified
69b53d27c888b9976435692a,Asia,Bachelor's,Y,N,1815,1977,Northeast,85808.76,Year,Y,Certified
69b547f107de1f89d642acbd,Asia,Doctorate,Y,N,1588,2012,South,132901.19,Year,N,Certified
69b53d26c888b99764354da6,Asia,Bachelor's,N,N,5335,2005,South,170205.46,Year,Y,Certified
69b547f107de1f89d642e7e1,North America,Master's,Y,N,5011,1969,Midwest,35299.53,Year,Y,Certified
69b53d26c888b9976435389c,Asia,Bachelor's,Y,N,724,2008,Northeast,101118.4,Year,Y,Certified
69b53d26c888b99764352ad7,Asia,Doctorate,N,N,4759,2006,Midwest,125393.1,Year,Y,Certified
69b53d27c888b99764356402,North America,Doctorate,Y,N,321,1985,South,128651.42,Year,Y,Certified
69b547f107de1f89d642e32d,Asia,Bachelor's,N,Y,1522,1920,West,44123.31,Year,Y,Certified
69b547f107de1f89d6430120,Asia,High School,Y,N,4174,1818,West,41220.11,Year,Y,Denied
69b547f107de1f89d642dca4,Europe,High School,Y,N,5022,1995,South,15710.53,Year,Y,Denied
69b547f107de1f89d642cdb4,Asia,Bachelor's,Y,Y,93173,2001,South,65321.58,Year,Y,Certified
69b547f107de1f89d642f53e,Europe,Master's,N,N,28082,1992,Northeast,30966.78,Year,Y,Certified
69b53d27c888b9976435770a,Europe,Master's,Y,N,4002,2008,South,9673.99,Year,Y,Certified
69b547f107de1f89d642c214,Asia,Master's,Y,N,376,1999,Midwest,101492.78,Year,Y,Certified
69b53d26c888b9976435598f,Asia,Doctorate,N,N,2868,2013,Midwest,166380.37,Year,Y,Certified
69b547f107de1f89d642d4f0,Asia,Bachelor's,N,N,2518,1999,West,143919.23,Year,Y,Denied
69b547f107de1f89d642d88b,Asia,Master's,Y,N,579,2003,Northeast,44542.47,Year,Y,Certified
69b53d26c888b99764352699,North America,Bachelor's,Y,N,4236,1968,Northeast,52945.42,Year,Y,Certified
69b547f107de1f89d642fa89,Asia,Master's,N,N,917,2006,West,200443.51,Year,N,Denied
69b53d26c888b99764352b7f,Asia,Master's,Y,N,2006,1998,South,18977.7,Year,Y,Certified
69b547f107de1f89d642f5e6,Europe,Bachelor's,Y,Y,2982,1997,South,86714.73,Year,Y,Denied
69b547f107de1f89d642e2f1,North America,Master's,N,N,1779,1818,West,44463.13,Year,Y,Denied
69b547f107de1f89d642acca,Asia,Master's,Y,N,1976,1962,Midwest,275627.59,Year,Y,Certified
69b547f107de1f89d642a8c2,North America,Bachelor's,N,Y,2388,1997,West,33311.22,Year,Y,Denied
69b53d27c888b997643568b1,Asia,Bachelor's,N,N,411,2005,West,174689.15,Year,Y,Certified
69b53d26c888b99764354af0,Europe,High School,Y,N,543,2001,South,28108.94,Year,Y,Denied
69b547f107de1f89d642b49f,Africa,Doctorate,N,N,4918,2005,Northeast,26391.3,Year,Y,Denied
69b53d27c888b997643562ae,Asia,Master's,N,N,2875,1999,Northeast,558.4323,Hour,Y,Denied
69b53d26c888b99764353947,Europe,High School,Y,N,1264,2013,South,6938.49,Year,Y,Denied
69b547f107de1f89d642e248,Asia,High School,Y,N,6081,1892,Northeast,125290.11,Year,Y,Certified
69b53d26c888b99764351eba,North America,Master's,Y,N,3867,1999,Northeast,29840.02,Year,Y,Certified
69b53d26c888b99764351a32,Asia,Doctorate,N,N,3041,1897,West,18327.02,Year,Y,Denied
69b53d26c888b9976435614d,Asia,Master's,N,N,1459,1996,Midwest,162053.91,Year,Y,Certified
69b547f107de1f89d642b8ef,Asia,Master's,Y,N,2354,1999,South,46686.12,Year,Y,Certified
69b53d26c888b997643518a7,Europe,Bachelor's,N,N,5980,1986,Northeast,106725.35,Year,Y,Certified
69b547f107de1f89d642c257,Asia,Master's,Y,N,1052,1998,Midwest,43354.49,Year,N,Certified
69b547f107de1f89d642bbf4,Europe,Bachelor's,Y,N,2444,1971,West,54488.31,Year,Y,Certified
69b53d26c888b99764353803,North America,Bachelor's,N,N,4049,2006,South,168931.9,Year,Y,Certified
69b53d27c888b99764356d8b,Asia,Bachelor's,N,N,1677,1990,Northeast,878.2895,Hour,Y,Denied
69b53d26c888b99764354d04,Europe,Master's,Y,Y,2927,2008,South,144506.3,Year,Y,Certified
69b547f107de1f89d642f991,Asia,High School,Y,N,2132,1962,South,93347.7,Year,Y,Certified
69b547f107de1f89d642b72f,Asia,Bachelor's,Y,N,318,2007,South,126307.46,Year,Y,Certified
69b53d26c888b997643559a9,Europe,Master's,Y,N,3946,2010,Northeast,75529.42,Year,Y,Certified
69b547f107de1f89d642f698,North America,Bachelor's,N,N,3065,1855,Northeast,699.9581,Hour,Y,Denied
69b53d27c888b9976435774d,Asia,Master's,Y,Y,1386,2001,South,196858.6,Year,Y,Certified
69b547f107de1f89d642e6cb,Asia,High School,N,Y,766,1985,South,152337.77,Year,Y,Denied
69b547f107de1f89d642b2e1,Asia,Master's,Y,N,1713,2007,Midwest,91088.38,Year,Y,Certified
69b547f107de1f89d642bcb3,Asia,Master's,Y,N,848,2006,South,73021.59,Year,Y,Certified
69b547f107de1f89d642f210,Asia,Master's,Y,N,4202,1984,South,58052.61,Year,Y,Certified
69b53d26c888b9976435171d,Asia,Master's,N,N,1312,1998,South,93644.47,Year,Y,Certified
69b53d26c888b99764354f24,North America,Master's,Y,N,5336,1997,West,92655.39,Year,Y,Certified
69b53d26c888b997643551a3,Asia,High School,N,N,118,1994,Northeast,140567.55,Year,Y,Denied
69b547f107de1f89d642dbb3,Asia,Bachelor's,N,N,2921,2012,South,144701.56,Year,Y,Certified
69b53d26c888b997643531ca,Asia,High School,N,N,4132,2005,South,103819.7,Year,Y,Denied
69b53d26c888b99764355e40,Asia,High School,N,N,2667,2000,Midwest,103205.45,Year,Y,Certified
69b547f107de1f89d642caae,Asia,Master's,N,N,1573,1984,Midwest,50607.24,Year,N,Certified
69b53d26c888b997643528ee,North America,Bachelor's,Y,N,187,1838,West,79462.83,Week,Y,Denied
69b547f107de1f89d642cc78,North America,Doctorate,Y,N,4894,1968,Northeast,60934.98,Year,Y,Certified
69b53d26c888b997643551c4,Europe,Master's,Y,N,3150,1889,South,501.3166,Hour,Y,Certified
69b547f107de1f89d642c587,Asia,High School,Y,N,178,2002,South,70705.67,Year,Y,Denied
69b53d27c888b997643563cf,Europe,Master's,Y,N,1207,1995,Northeast,109019.65,Year,Y,Denied
69b53d26c888b997643553c8,Asia,Doctorate,Y,N,1190,1989,Northeast,56785.82,Year,Y,Certified
69b547f107de1f89d642bfba,Asia,Master's,N,N,857,2013,South,46047.5,Year,Y,Certified
69b53d26c888b99764353faf,Europe,Doctorate,Y,N,2642,1998,West,23613.92,Year,Y,Certified
69b53d26c888b99764354435,Asia,Bachelor's,N,N,1227,1850,Midwest,104358.61,Year,N,Certified
69b53d26c888b99764354177,Asia,Bachelor's,Y,N,3907,2011,West,124798.99,Year,Y,Certified
69b547f107de1f89d642bf5d,Asia,Bachelor's,N,N,1716,2014,Northeast,100702.89,Year,Y,Denied
69b53d27c888b9976435775f,North America,High School,N,N,2084,1987,Northeast,463.3973,Hour,Y,Denied
69b547f107de1f89d643022b,Asia,Bachelor's,Y,N,691,2000,Northeast,137423.68,Year,Y,Certified
69b53d26c888b99764354eee,North America,Master's,Y,N,4812,1974,West,46697.95,Year,Y,Certified
69b53d26c888b997643519bd,Asia,Master's,Y,N,4589,1985,Midwest,81132.15,Year,Y,Certified
69b53d26c888b99764352e1f,Asia,High School,Y,Y,3724,1977,Midwest,29480.3,Year,Y,Denied
69b547f107de1f89d642c216,Asia,Master's,N,N,3699,2016,South,43416.41,Year,Y,Certified
69b547f107de1f89d642ed00,Asia,Master's,N,N,387,2005,West,134240.17,Year,Y,Certified
69b53d27c888b99764356ae6,Asia,Master's,Y,N,5686,1870,South,39513.87,Year,Y,Certified
69b547f107de1f89d6430409,Asia,Master's,Y,N,487,1997,South,16646.5,Year,Y,Certified
69b53d26c888b997643558f4,Asia,High School,N,N,4892,2010,Northeast,54969.76,Year,Y,Denied
69b547f107de1f89d642f006,Asia,Bachelor's,Y,N,3288,1896,Northeast,56908.21,Year,Y,Certified
69b547f107de1f89d642f429,Asia,Master's,N,N,5162,1983,South,93155.68,Year,Y,Certified
69b53d26c888b997643524f4,Asia,Master's,Y,N,22072,1994,West,26230.78,Year,Y,Certified
69b547f107de1f89d642d1f5,Asia,Bachelor's,N,N,2061,1869,South,36369.52,Year,Y,Denied
69b547f107de1f89d642c076,Asia,Master's,Y,N,4271,2007,West,37769.87,Year,Y,Certified
69b53d27c888b9976435711d,Europe,Bachelor's,Y,N,58,2010,West,6977.36,Year,Y,Certified
69b53d26c888b9976435397c,Asia,High School,N,N,2662,2003,Island,165898.94,Year,Y,Denied
69b547f107de1f89d642f858,Asia,Bachelor's,Y,N,1306,1982,Midwest,73562.26,Year,N,Certified
69b53d26c888b99764355470,Asia,High School,N,N,839,2002,Midwest,81190.48,Year,Y,Certified
69b547f107de1f89d642af58,Asia,Master's,Y,N,2005,1889,South,35368.29,Week,Y,Certified
69b53d26c888b997643536c8,Asia,Master's,Y,N,2691,1864,Midwest,55012.36,Year,Y,Certified
69b547f107de1f89d642f141,North America,Bachelor's,N,N,2927,1968,Midwest,146041.07,Year,Y,Certified
69b53d27c888b997643577b2,North America,Bachelor's,Y,N,3080,1986,West,81900.05,Year,Y,Denied
69b53d26c888b99764355e50,Asia,Master's,Y,N,4315,1998,Northeast,41667.27,Year,N,Certified
69b547f107de1f89d642e64f,Asia,Bachelor's,Y,N,128,2004,South,52991.67,Year,Y,Denied
69b547f107de1f89d642c32c,Asia,Master's,Y,N,1059,1999,Midwest,57037.33,Year,Y,Certified
69b53d26c888b9976435160d,Asia,Bachelor's,Y,N,758,2009,Northeast,189190.48,Year,Y,Certified
69b547f107de1f89d642c2b9,Europe,Master's,Y,N,1404,1916,Northeast,30611.74,Year,Y,Certified
69b547f107de1f89d642c2f4,Asia,Bachelor's,Y,N,1661,1843,West,84693.31,Year,Y,Certified
69b53d26c888b997643552f2,Europe,Master's,Y,N,4411,1997,South,129017.73,Year,Y,Certified
69b547f107de1f89d642c24e,Asia,Master's,N,N,1531,2005,Northeast,81897.53,Year,N,Certified
69b547f107de1f89d642cd68,Asia,Bachelor's,N,N,4112,1980,Northeast,124201.98,Year,N,Denied
69b53d26c888b9976435325c,Asia,High School,Y,N,1058,1894,South,88745.16,Year,N,Denied
69b53d26c888b99764353002,North America,Bachelor's,N,N,1458,1996,South,676.2335,Hour,Y,Denied
69b53d26c888b99764351e10,North America,Bachelor's,Y,N,2464,1989,West,344.2022,Hour,Y,Denied
69b547f107de1f89d642da10,Asia,Master's,Y,N,2443,2007,West,20701.79,Year,Y,Certified
69b547f107de1f89d642f427,Asia,Master's,Y,N,5033,1889,South,67195.56,Year,N,Certified
69b53d27c888b997643562f5,Asia,Master's,Y,N,990,1996,South,118648.9,Year,Y,Certified
69b547f107de1f89d642d766,Europe,High School,N,N,2991,2007,Northeast,1114.02,Year,Y,Denied
69b547f107de1f89d642c8ec,Asia,Bachelor's,Y,N,5019,2010,South,7406.8,Year,Y,Certified
69b547f107de1f89d642fec8,Europe,Doctorate,N,Y,979,1993,West,55151.14,Year,Y,Denied
69b53d26c888b99764355a76,Asia,Master's,N,N,3353,1979,South,172098.04,Year,Y,Certified
69b547f107de1f89d642b205,Europe,Doctorate,Y,Y,1806,1948,South,33094.26,Year,Y,Certified
69b53d26c888b997643528c9,Asia,Bachelor's,N,N,1640,1919,Northeast,3414.64,Year,Y,Denied
69b547f107de1f89d642f251,Europe,Master's,N,N,708,1981,West,3980.35,Year,Y,Certified
69b53d26c888b99764351653,Asia,Master's,N,N,107535,1970,West,159645.51,Year,Y,Denied
69b53d26c888b99764354153,North America,Bachelor's,N,N,306,1989,West,112461.1,Year,Y,Certified
69b547f107de1f89d642f8ea,Asia,Master's,N,N,2693,2014,Northeast,9680.33,Year,N,Certified
69b53d26c888b99764352671,Asia,Master's,N,N,768,2002,Northeast,128.37,Hour,Y,Denied
69b547f107de1f89d642b6e2,Europe,Bachelor's,N,N,11724,1969,West,82503.81,Year,Y,Certified
69b547f107de1f89d64300ba,North America,Doctorate,N,N,5091,1900,Northeast,138.5358,Hour,Y,Certified
69b53d26c888b997643523ad,Europe,Master's,Y,N,3392,1902,South,182630.28,Year,Y,Certified
69b547f107de1f89d642acf7,Europe,Doctorate,N,N,4287,2007,Northeast,183201.15,Year,Y,Certified
69b547f107de1f89d642ac6b,Asia,High School,Y,N,138,1977,West,92752.13,Year,Y,Denied
69b547f107de1f89d642db28,South America,Bachelor's,Y,N,1387,1969,Midwest,75410.57,Year,Y,Certified
69b547f107de1f89d642d16c,North America,Master's,Y,N,2527,2002,South,99330.82,Year,N,Denied
69b547f107de1f89d642c6d8,Asia,Master's,Y,N,69956,2001,Midwest,73779.04,Year,Y,Certified
69b547f107de1f89d642f130,Asia,Master's,N,N,71918,1985,Northeast,106138.36,Year,Y,Denied
69b53d27c888b9976435663d,Asia,Bachelor's,Y,N,317,1988,West,100054.49,Year,Y,Denied
69b53d26c888b9976435196e,Europe,Doctorate,N,Y,1400,1999,South,56651.09,Year,Y,Certified
69b53d26c888b99764352bf5,Asia,Bachelor's,N,N,1440,1916,Midwest,88681.26,Year,Y,Certified
69b547f107de1f89d642a636,North America,Master's,N,N,1372,2011,Midwest,748.0707,Hour,Y,Certified
69b547f107de1f89d642f336,Asia,Doctorate,N,N,945,2000,Northeast,89640.64,Year,Y,Denied
69b53d26c888b99764355088,North America,Master's,Y,N,1335,1898,Midwest,70897.05,Year,Y,Certified
69b547f107de1f89d642c59c,North America,Master's,N,N,1221,2008,Northeast,94513.1,Year,Y,Denied
69b547f107de1f89d642f488,Asia,High School,Y,N,602,1999,Northeast,147775.75,Year,Y,Denied
69b547f107de1f89d643002f,Asia,Bachelor's,Y,N,3576,2012,Northeast,77756.03,Year,Y,Denied
69b53d26c888b9976435484e,Asia,Master's,Y,N,1583,2001,Midwest,23741.69,Year,Y,Certified
69b547f107de1f89d642db25,Asia,Bachelor's,Y,N,4021,2001,Northeast,43170.51,Year,Y,Certified
69b547f107de1f89d6430379,Asia,Bachelor's,N,N,2277,1995,Midwest,115635.85,Year,N,Certified
69b547f107de1f89d642e1c0,Asia,Master's,N,N,501,2001,South,131659.26,Year,Y,Certified
69b547f107de1f89d642a4dc,North America,Master's,N,N,1720,1995,Northeast,62112.22,Week,Y,Denied
69b547f107de1f89d642f2a3,Asia,Master's,N,N,4389,2004,Midwest,124244.19,Year,Y,Certified
69b547f107de1f89d642e14f,Asia,Master's,Y,N,265,2010,Midwest,55566.15,Year,Y,Certified
69b547f107de1f89d642c67f,Asia,Master's,Y,N,2877,1975,South,60777.57,Year,Y,Certified
69b547f107de1f89d642b4af,Asia,Master's,N,N,768,1999,Northeast,112031.35,Year,N,Denied
69b547f107de1f89d642b025,Asia,High School,N,N,6790,1998,Midwest,81298.12,Year,Y,Denied
69b547f107de1f89d642a834,Oceania,High School,Y,N,786,2008,West,115097.54,Year,Y,Certified
69b547f107de1f89d642edb8,Asia,Bachelor's,N,N,2638,1999,West,104907.43,Year,Y,Certified
69b547f107de1f89d64300d3,Europe,Bachelor's,N,Y,2224,1984,South,103291.69,Year,Y,Denied
69b53d27c888b997643567d6,Asia,Master's,Y,N,54356,2004,West,84870.17,Year,Y,Certified
69b53d26c888b99764351f34,Asia,Master's,Y,N,420,2013,Northeast,76865.05,Year,Y,Certified
69b547f107de1f89d642e06f,Asia,Master's,N,N,546,2007,Midwest,91851.79,Year,Y,Certified
69b547f107de1f89d642acbc,Asia,Master's,Y,N,1504,1957,West,26072.05,Year,Y,Certified
69b547f107de1f89d642c083,Asia,Master's,N,N,2103,2013,Midwest,105327.39,Year,Y,Certified
69b53d27c888b99764356593,North America,Bachelor's,Y,N,3374,1966,South,38985.69,Year,Y,Denied
69b53d26c888b997643532da,Asia,Master's,Y,N,1732,1999,Northeast,157430.61,Year,Y,Certified
69b547f107de1f89d642d022,Europe,Bachelor's,Y,N,1479,1949,South,73.924,Hour,Y,Denied
69b53d26c888b99764353f17,Asia,Master's,Y,N,1755,2013,South,76905.9,Year,Y,Certified
69b53d26c888b99764352ac2,Asia,Bachelor's,Y,Y,1070,2006,West,70252.63,Year,Y,Certified
69b53d26c888b99764354e35,Asia,Bachelor's,Y,N,1723,1858,West,132966.33,Year,Y,Certified
69b547f107de1f89d642e83e,North America,Bachelor's,Y,N,284,1909,West,154163.54,Year,Y,Denied
69b53d26c888b99764355a66,Asia,Master's,Y,N,3664,1987,South,75498.54,Year,Y,Certified
69b547f107de1f89d642efd3,Europe,Doctorate,N,N,465,1956,Northeast,40267.59,Year,Y,Certified
69b547f107de1f89d642c27c,Asia,Master's,N,N,4414,1990,Northeast,225181.88,Year,Y,Certified
69b547f107de1f89d642a98a,Asia,Master's,Y,N,6245,2002,Northeast,30991.38,Year,Y,Certified
69b53d27c888b99764356449,Europe,Master's,N,N,361,2008,Northeast,51135.61,Year,Y,Certified
69b53d26c888b997643519a5,Europe,Master's,Y,N,1697,1998,West,43614.49,Year,Y,Certified
69b547f107de1f89d642bb27,Asia,Bachelor's,N,N,851,1979,Northeast,92941.44,Year,Y,Denied
69b53d26c888b99764354b2e,Europe,High School,Y,Y,949,1986,Northeast,147382.29,Year,Y,Denied
69b53d27c888b9976435796f,Asia,High School,N,N,40224,1962,Island,75587.42,Year,Y,Certified
69b547f107de1f89d642cf35,Asia,Master's,Y,N,1663,1999,South,14619.13,Year,Y,Certified
69b547f107de1f89d642b295,Asia,Bachelor's,N,N,512,1976,Midwest,133870.7,Year,Y,Denied
69b53d27c888b99764356628,Asia,Master's,N,Y,1109,1992,South,65616.87,Year,Y,Denied
69b53d27c888b997643568b8,Asia,Bachelor's,N,Y,1232,2003,South,141438.55,Year,Y,Certified
69b53d27c888b9976435685e,North America,Master's,N,N,1053,1993,Midwest,41255.31,Year,Y,Certified
69b547f107de1f89d642c520,Asia,Bachelor's,Y,N,1606,2011,West,118191.51,Month,Y,Certified
69b53d27c888b9976435647e,Europe,Doctorate,Y,N,631,1998,West,45451.51,Year,Y,Certified
